Employee_ID,Risk_Score,Should_Target,Primary_Concern,Outreach_Category,Issue_Count,Issues,Avg_Vibe_Score,Recent_Vibe_Trend,Low_Mood_Flag,Negative_Trend_Flag,Avg_Work_Hours,Max_Work_Hours,Overworked_Flag,Total_Leave_Days,Insufficient_Leave_Flag,Performance_Rating,Has_Improvement_Feedback,Performance_Concern_Flag,Reward_Points,Award_Count,Recognition_Concern_Flag,P_value,B_value,E_value,W_value,V_value,CRS,CRR,P_bin,B_bin,E_bin,W_bin,V_bin,Concern,Sent
EMP0494,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,23.0,False,1.0,True,True,,,False,0.15,0.18064516129032257,,,,0.07516129032258065,0.2547840349917988,Low,Low,,,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0476,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,7.0,False,4.0,True,True,,,False,0.6,0.5419354838709677,,,,0.25548387096774194,0.8660470202296338,High,Moderate,,,,,No
EMP0007,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,25.0,False,2.0,False,True,108.0,1.0,False,0.3284960422163588,0.13548387096774195,,,,0.09957017618520725,0.26552046982721933,Moderate,Low,,,,,No
EMP0006,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,6.195,6.89,False,,False,1.0,False,True,,,False,0.15,,,0.6195,0.6,0.27195,0.5229807692307693,Low,,,Moderate,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0470,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.88,8.88,False,,False,2.0,False,True,413.0,1.0,False,0.40897097625329815,,,0.8880000000000001,,0.17059419525065966,0.5686473175021988,Moderate,,,High,,,No
EMP0469,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.12,7.12,False,,False,1.0,False,True,,,False,0.15,,,0.712,,0.1012,0.45999999999999996,Low,,,Moderate,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0489,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,7.18,7.18,False,,False,1.0,True,True,353.0,1.0,False,0.24313984168865435,,,0.718,1.0,0.4204279683377309,0.7007132805628847,Moderate,,,Moderate,Moderate,,No
EMP0487,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,5.45,5.45,False,,False,1.0,False,True,265.0,1.0,False,0.2199208443271768,,,0.545,0.8,0.33848416886543536,0.5641402814423921,Moderate,,,Low,Moderate,,No
EMP0485,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,,,False,False,9.46,9.46,True,,False,,,False,226.0,1.0,False,0.05963060686015831,,,0.9460000000000001,,0.10652612137203168,0.591811785400176,Low,,,High,,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0484,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.83,7.87,False,17.0,False,2.0,False,True,398.0,1.0,False,0.4050131926121372,0.31612903225806455,,0.683,,0.22833489658694361,0.48070504544619713,Moderate,Low,,Moderate,,,No
EMP0475,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,,,False,13.0,False,2.0,False,True,,,False,0.3,0.40645161290322573,,,1.0,0.4616129032258064,0.7758200054215234,Moderate,Moderate,,,Moderate,,No
EMP0474,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,9.0,False,2.0,False,True,,,False,0.3,0.4967741935483871,,,1.0,0.4841935483870968,0.8137706695581459,Moderate,Moderate,,,Moderate,,No
EMP0061,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,16.0,False,4.0,True,True,676.0,3.0,False,0.7783641160949868,0.3387096774193548,,,,0.24035024257383608,0.6409339801968962,High,Low,,,,,No
EMP0060,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.26,7.26,False,6.0,False,2.0,False,True,,,False,0.3,0.564516129032258,,0.726,,0.2737290322580645,0.6929848917925683,Moderate,Moderate,,Moderate,,,No
EMP0065,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.33,9.25,False,14.0,False,1.0,False,True,,,False,0.15,0.3838709677419354,,0.733,,0.19926774193548386,0.5044752960391996,Low,Moderate,,Moderate,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0063,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,,,False,,False,2.0,True,True,259.0,1.0,False,0.3683377308707124,,,,1.0,0.3736675461741425,0.747335092348285,Moderate,,,,Moderate,,No
EMP0068,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,5.125,6.09,False,16.0,False,1.0,False,True,,,False,0.15,0.3387096774193548,,0.5125,1.0,0.4659274193548387,0.6703991645393362,Low,Low,,Low,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0168,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,6.09,6.78,False,26.0,False,2.0,False,True,,,False,0.3,0.11290322580645158,,0.609,0.9,0.4191258064516129,0.6030587143188675,Moderate,Low,,Moderate,Moderate,,No
EMP0167,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,,False,2.0,False,True,,,False,0.3,,,,1.0,0.36,0.8571428571428571,Moderate,,,,Moderate,,No
EMP0070,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.6433333333333335,6.48,False,7.0,False,3.0,True,True,315.0,1.0,False,0.5331134564643799,0.5419354838709677,,0.5643333333333334,,0.2985398955939512,0.6285050433556868,High,Moderate,,Low,,,No
EMP0141,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.46,6.12,False,11.0,False,1.0,False,True,,,False,0.15,0.4516129032258064,,0.546,,0.1975032258064516,0.5000081665986116,Low,Moderate,,Low,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0139,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,,False,1.0,False,True,395.0,1.0,False,0.254221635883905,,,,0.6,0.230844327176781,0.461688654353562,Moderate,,,,Moderate,,No
EMP0142,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.393333333333333,9.21,False,14.0,False,2.0,False,True,66.0,1.0,False,0.3174142480211082,0.3838709677419354,,0.7393333333333333,,0.23338392487303883,0.4913345786800818,Moderate,Moderate,,Moderate,,,No
EMP0169,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,3.0,0.0,False,False,9.97,9.97,True,,False,4.0,False,False,245.0,1.0,False,0.6646437994722955,,,0.9970000000000001,0.6,0.41262875989445913,0.6877145998240984,High,,,High,Moderate,,No
EMP0152,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.65,6.65,False,6.0,False,4.0,True,True,457.0,1.0,False,0.720580474934037,0.564516129032258,,0.665,,0.35174512724487195,0.7405160573576252,High,Moderate,,Moderate,,,No
EMP0153,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,,,False,14.0,False,1.0,False,True,60.0,1.0,False,0.1658311345646438,0.3838709677419354,,,0.9,0.3991339688484126,0.5913095834791298,Moderate,Moderate,,,Moderate,,No
EMP0151,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.51,7.9,False,19.0,False,1.0,True,True,,,False,0.15,0.27096774193548384,,0.751,,0.17284193548387095,0.4375745202123315,Low,Low,,Moderate,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0144,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.666666666666667,0.0,False,False,,,False,,False,2.0,False,True,,,False,0.3,,,,0.9333333333333333,0.33999999999999997,0.8095238095238095,Moderate,,,,Moderate,,No
EMP0410,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,4.47,4.47,False,,False,4.0,True,True,,,False,0.6,,,0.44699999999999995,,0.16469999999999999,0.7486363636363635,High,,,Low,,,No
EMP0411,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.330000000000001,7.51,False,6.0,False,2.0,False,True,,,False,0.3,0.564516129032258,,0.6330000000000001,,0.2644290322580645,0.6694405879951,Moderate,Moderate,,Moderate,,,No
EMP0407,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,5.0,0.0,False,False,9.15,9.15,True,,False,,,False,,,False,,,,0.915,1.0,0.3915,0.97875,,,,High,Moderate,,No
EMP0408,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,5.86,5.86,False,,False,1.0,True,True,343.0,1.0,False,0.2405013192612137,,,0.5860000000000001,1.0,0.4067002638522428,0.6778337730870712,Moderate,,,Low,Moderate,,No
EMP0154,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,,,False,36.0,False,1.0,False,True,409.0,2.0,False,0.2579155672823219,0.0,,,1.0,0.35158311345646437,0.5208638717873546,Moderate,Low,,,Moderate,,No
EMP0398,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,2.0,False,True,157.0,1.0,False,0.34142480211081794,,,,,0.06828496042216359,0.34142480211081794,Moderate,,,,,,No
EMP0405,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,3.0,True,True,,,False,0.44999999999999996,,,,,0.09,0.75,Moderate,,,,,,No
EMP0402,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.333333333333333,0.0,False,False,,,False,5.0,False,1.0,True,True,,,False,0.15,0.5870967741935483,,,0.6666666666666666,0.37677419354838704,0.633233938736785,Low,High,,,Moderate,Maintaining productivity and ensuring employees meet goals; Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0419,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.12,7.12,False,11.0,False,2.0,False,True,418.0,2.0,False,0.4102902374670185,0.4516129032258064,,0.712,,0.2661612732998553,0.5603395227365374,Moderate,Moderate,,Moderate,,,No
EMP0418,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,8.76,8.76,False,27.0,False,1.0,False,True,250.0,1.0,False,0.21596306068601584,0.09032258064516129,,0.876,0.8,0.3933732572984935,0.5075783965141852,Moderate,Low,,High,Moderate,,No
EMP0415,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,13.0,False,1.0,True,True,,,False,0.15,0.40645161290322573,,,,0.13161290322580643,0.4461454346637506,Low,Moderate,,,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0135,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,5.86,5.86,False,,False,1.0,False,True,126.0,1.0,False,0.183245382585752,,,0.5860000000000001,0.6,0.2752490765171504,0.4587484608619173,Moderate,,,Low,Moderate,,No
EMP0132,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.69,6.69,False,,False,1.0,True,True,453.0,1.0,False,0.2695250659630607,,,0.669,0.8,0.36080501319261216,0.6013416886543536,Moderate,,,Moderate,Moderate,,No
EMP0131,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.175,8.52,False,12.0,False,1.0,False,True,181.0,1.0,False,0.19775725593667545,0.4290322580645161,,0.7175,,0.21855951570346413,0.4601252962178192,Moderate,Moderate,,Moderate,,,No
EMP0128,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,,,False,23.0,False,3.0,True,True,197.0,1.0,False,0.5019788918205804,0.18064516129032257,,,1.0,0.44555706868669676,0.6600845462025137,Moderate,Low,,,Moderate,,No
EMP0126,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,4.52,4.75,False,,False,1.0,True,True,304.0,2.0,False,0.23021108179419525,,,0.45199999999999996,,0.09124221635883906,0.30414072119613017,Moderate,,,Low,,,No
EMP0104,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.03,7.03,False,12.0,False,2.0,True,True,,,False,0.3,0.4290322580645161,,0.7030000000000001,,0.23755806451612904,0.6014128215598203,Moderate,Moderate,,Moderate,,,No
EMP0106,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.36,7.36,False,30.0,False,4.0,True,True,,,False,0.6,0.0225806451612903,,0.736,,0.19924516129032258,0.5044181298489179,High,Low,,Moderate,,,No
EMP0116,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.87,8.87,False,,False,1.0,True,True,,,False,0.15,,,0.8869999999999999,,0.1187,0.5395454545454546,Low,,,High,,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0213,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,5.0,False,2.0,False,True,,,False,0.3,0.5870967741935483,,,,0.20677419354838708,0.7009294696555495,Moderate,High,,,,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0200,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.5,0.1666666666666665,False,False,,,False,13.0,False,4.0,True,True,151.0,1.0,False,0.6398416886543535,0.40645161290322573,,,0.7,0.43958124095667717,0.6512314680839661,High,Moderate,,,Moderate,,No
EMP0189,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,,,False,False,9.96,9.96,True,,False,,,False,502.0,2.0,False,0.1324538258575198,,,0.9960000000000001,,0.12609076517150397,0.7005042509527998,Low,,,High,,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0198,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,2.0,True,True,,,False,0.3,,,,,0.06,0.5,Moderate,,,,,,No
EMP0192,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.505,6.51,False,12.0,False,1.0,False,True,365.0,1.0,False,0.2463060686015831,0.4290322580645161,,0.5505,,0.21156927823644567,0.4454090068135699,Moderate,Moderate,,Low,,,No
EMP0046,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,,,False,,False,2.0,False,True,317.0,1.0,False,0.38364116094986805,,,,0.8,0.3167282321899736,0.6334564643799472,Moderate,,,,Moderate,,No
EMP0045,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,,,False,5.0,False,1.0,False,True,110.0,1.0,False,0.17902374670184695,0.5870967741935483,,,0.6,0.3625789428887565,0.5371539894648244,Moderate,High,,,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0207,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.596666666666667,7.37,False,8.0,False,4.0,True,True,288.0,1.0,False,0.6759894459102902,0.5193548387096774,,0.6596666666666666,,0.33100326552614406,0.6968489800550401,High,Moderate,,Moderate,,,No
EMP0210,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.5,0.0,False,False,6.23,7.13,False,,False,3.0,True,True,183.0,1.0,False,0.4982849604221635,,,0.623,0.9,0.4319569920844327,0.7199283201407211,Moderate,,,Moderate,Moderate,,No
EMP0355,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.5,0.0,False,False,6.43,6.43,False,5.0,False,2.0,True,True,264.0,1.0,False,0.3696569920844327,0.5870967741935483,,0.643,0.7,0.4950055919652736,0.6387168928584176,Moderate,High,,Moderate,Moderate,Reducing absenteeism and ensuring smooth onboarding processes,Yes
EMP0366,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,7.36,7.36,False,,False,3.0,True,True,,,False,0.44999999999999996,,,0.736,1.0,0.4636,0.8915384615384615,Moderate,,,Moderate,Moderate,,No
EMP0202,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,5.119999999999999,5.64,False,8.0,False,2.0,True,True,573.0,2.0,False,0.45118733509234826,0.5193548387096774,,0.5119999999999999,0.8,0.511276176695889,0.6597111957366311,Moderate,Moderate,,Low,Moderate,,No
EMP0211,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.42,6.42,False,24.0,False,2.0,False,True,183.0,2.0,False,0.34828496042216356,0.15806451612903227,,0.642,0.8,0.4133731211166908,0.5333846724086333,Moderate,Low,,Moderate,Moderate,,No
EMP0380,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,7.303333333333334,8.59,False,,False,2.0,False,True,,,False,0.3,,,0.7303333333333334,0.6,0.31303333333333333,0.6019871794871795,Moderate,,,Moderate,Moderate,,No
EMP0178,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.79,6.79,False,,False,2.0,False,True,,,False,0.3,,,0.679,,0.1279,0.5813636363636364,Moderate,,,Moderate,,,No
EMP0388,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.69,8.69,False,,False,3.0,True,True,127.0,1.0,False,0.483509234828496,,,0.869,,0.1836018469656992,0.6120061565523306,Moderate,,,High,,,No
EMP0378,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,6.0,0.0,False,False,9.475,9.66,True,14.0,False,,,False,433.0,1.0,False,0.11424802110817943,0.3838709677419354,,0.9475,1.0,0.5135673461571197,0.784072284209343,Low,Moderate,,High,Moderate,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0367,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,2.0,False,True,33.0,1.0,False,0.30870712401055406,,,,,0.06174142480211081,0.30870712401055406,Moderate,,,,,,No
EMP0376,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,7.0,False,1.0,True,True,316.0,2.0,False,0.233377308707124,0.5419354838709677,,,,0.18215933270916673,0.48575822055777795,Moderate,Moderate,,,,,No
EMP0372,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.56,8.56,False,,False,1.0,False,True,54.0,1.0,False,0.1642480211081794,,,0.8560000000000001,,0.11844960422163589,0.3948320140721196,Moderate,,,High,,,No
EMP0370,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,14.0,False,2.0,False,True,71.0,1.0,False,0.31873350923482846,0.3838709677419354,,,,0.15971444378244953,0.42590518341986544,Moderate,Moderate,,,,,No
EMP0201,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.0,0.0,False,False,4.93,4.93,False,9.0,False,3.0,True,True,811.0,2.0,False,0.6639841688654353,0.4967741935483871,,0.493,0.6,0.48629038216018383,0.6274714608518501,High,Moderate,,Low,Moderate,,No
EMP0161,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.333333333333333,0.0,False,False,,,False,16.0,False,4.0,True,True,,,False,0.6,0.3387096774193548,,,0.6666666666666666,0.4046774193548387,0.6801301165627541,High,Low,,,Moderate,,No
EMP0396,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,4.06,4.06,False,,False,1.0,True,True,,,False,0.15,,,0.40599999999999997,0.8,0.3106,0.5973076923076923,Low,,,Low,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0392,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.5,0.0,False,False,6.793333333333333,7.51,False,8.0,False,2.0,False,True,81.0,1.0,False,0.32137203166226913,0.5193548387096774,,0.6793333333333333,0.7,0.4720464493432065,0.6090921927009116,Moderate,Moderate,,Moderate,Moderate,,No
EMP0385,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.333333333333333,0.0,False,False,,,False,19.0,False,1.0,False,True,,,False,0.15,0.27096774193548384,,,0.6666666666666666,0.29774193548387096,0.5004066142586067,Low,Low,,,Moderate,Maintaining productivity and ensuring employees meet goals,Yes
EMP0159,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.92,6.92,False,,False,1.0,False,True,,,False,0.15,,,0.692,,0.0992,0.45090909090909087,Low,,,Moderate,,Maintaining productivity and ensuring employees meet goals,Yes
EMP0164,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,3.5,0.0,False,False,,,False,14.0,False,1.0,False,True,428.0,2.0,False,0.2629287598944591,0.3838709677419354,,,0.7,0.35855349391437563,0.5311903613546305,Moderate,Moderate,,,Moderate,,No
EMP0083,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.96,6.96,False,13.0,False,1.0,False,True,645.0,2.0,False,0.3201846965699209,0.40645161290322573,,0.696,,0.2352498425397906,0.49526282639955915,Moderate,Moderate,,Moderate,,,No
EMP0221,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,6.0,0.0,False,False,7.439999999999999,9.99,False,,False,1.0,False,True,979.0,3.0,False,0.408311345646438,,,0.7439999999999999,1.0,0.4560622691292876,0.7601037818821459,Moderate,,,Moderate,Moderate,,No
EMP0224,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,5.88,5.88,False,,False,1.0,False,True,401.0,2.0,False,0.2558047493403694,,,0.588,,0.10996094986807388,0.3665364995602462,Moderate,,,Low,,,No
EMP0228,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,5.0,0.0,False,False,9.35,9.65,True,14.0,False,3.0,False,False,729.0,3.0,False,0.6423482849604221,0.3838709677419354,,0.9349999999999999,1.0,0.6179373989275683,0.7973385792613785,High,Moderate,,High,Moderate,,No
EMP0233,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,6.68,6.68,False,6.0,False,1.0,True,True,831.0,2.0,False,0.3692612137203166,0.564516129032258,,0.6679999999999999,,0.2817812750021278,0.5932237368465849,Moderate,Moderate,,Moderate,,,No
EMP0342,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,7.923999999999999,9.98,False,7.0,False,2.0,False,True,,,False,0.3,0.5419354838709677,,0.7923999999999999,,0.2747238709677419,0.6955034708044099,Moderate,Moderate,,Moderate,,,No
EMP0340,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,4.45,4.45,False,,False,4.0,True,True,452.0,1.0,False,0.7192612137203166,,,0.445,0.8,0.42835224274406336,0.7139204045734389,High,,,Low,Moderate,,No
EMP0339,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,8.965,9.18,False,23.0,False,1.0,False,True,106.0,1.0,False,0.1779683377308707,0.18064516129032257,,0.8965,,0.17040495786875479,0.3587472797236943,Moderate,Low,,High,,,No
EMP0337,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,,,False,False,9.23,9.23,True,,False,3.0,False,False,119.0,2.0,False,0.4813984168865435,,,0.923,,0.1885796833773087,0.6285989445910289,Moderate,,,High,,,No
EMP0345,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,4.0,0.0,False,False,9.72,9.72,True,17.0,False,4.0,False,False,227.0,1.0,False,0.6598944591029023,0.31612903225806455,,0.9720000000000001,0.8,0.5482111498850966,0.7073692256581892,High,Low,,High,Moderate,,No
EMP0352,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,16.0,False,3.0,True,True,316.0,1.0,False,0.533377308707124,0.3387096774193548,,,,0.1913528810962635,0.510274349590036,High,Low,,,,,No
EMP0459,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,,,False,False,9.02,9.02,True,,False,,,False,264.0,1.0,False,0.06965699208443273,,,0.9019999999999999,,0.10413139841688655,0.578507768982703,Low,,,High,,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0460,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,14.0,False,2.0,True,True,578.0,2.0,False,0.4525065963060686,0.3838709677419354,,,,0.1864690611966976,0.49725082985786023,Moderate,Moderate,,,,,No
EMP0457,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,4.28,4.28,False,,False,1.0,True,True,274.0,1.0,False,0.22229551451187335,,,0.42800000000000005,,0.08725910290237468,0.2908636763412489,Moderate,,,Low,,,No
EMP0456,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,13.0,False,3.0,True,True,,,False,0.44999999999999996,0.40645161290322573,,,,0.19161290322580643,0.6495352651722253,Moderate,Moderate,,,,,No
EMP0453,2,False,Overworked: High average working hours,,1,Overworked: High average working hours,6.0,0.0,False,False,9.1,9.1,True,,False,,,False,176.0,1.0,False,0.04643799472295515,,,0.9099999999999999,1.0,0.400287598944591,0.8339324978012312,Low,,,High,Moderate,Maintaining productivity and ensuring employees meet goals; Preventing burnout to maintain long-term productivity and well-being,Yes
EMP0447,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.673333333333333,8.4,False,7.0,False,2.0,False,True,431.0,2.0,False,0.41372031662269126,0.5419354838709677,,0.6673333333333333,0.8,0.5249612676256135,0.6773693775814368,Moderate,Moderate,,Moderate,Moderate,,No
EMP0361,2,False,Performance concerns: Low rating or improvement needed,,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,11.0,False,3.0,True,True,87.0,1.0,False,0.4729551451187335,0.4516129032258064,,,1.0,0.5074942548301983,0.7518433404891826,Moderate,Moderate,,,Moderate,,No
